frame,xmin,xmax,ymin,ymax,class_id
1479505476445760863.jpg,269,279,142,151,1
1479505477444100428.jpg,90,122,145,161,1
1479505477444100428.jpg,166,181,140,154,1
1479505477444100428.jpg,188,196,143,150,1
1479505477444100428.jpg,252,271,129,152,2
1479505477444100428.jpg,273,285,142,151,1
1479505477944536487.jpg,62,102,140,163,1
1479505477944536487.jpg,157,175,138,152,1
1479505477944536487.jpg,173,182,141,151,1
1479505477944536487.jpg,252,271,126,150,2
1479505477944536487.jpg,275,286,140,149,1
1479505478946965467.jpg,0,37,145,177,1
1479505478946965467.jpg,140,161,140,156,1
1479505478946965467.jpg,161,172,145,154,1
1479505478946965467.jpg,175,185,143,153,1
1479505478946965467.jpg,187,198,142,152,1
1479505478946965467.jpg,252,271,129,152,2
1479505478946965467.jpg,270,279,140,149,1
1479505478946965467.jpg,280,294,142,152,1
1479505479944944984.jpg,117,146,142,161,1
1479505479944944984.jpg,144,154,145,157,1
1479505479944944984.jpg,158,167,145,157,1
1479505479944944984.jpg,166,178,145,155,1
1479505479944944984.jpg,181,194,145,154,1
1479505479944944984.jpg,205,213,144,151,1
1479505479944944984.jpg,256,274,130,156,2
1479505479944944984.jpg,274,286,142,153,1
1479505479944944984.jpg,290,306,144,156,1
1479505480945265925.jpg,79,119,141,166,1
1479505480945265925.jpg,121,143,147,161,1
1479505480945265925.jpg,138,151,146,160,1
1479505480945265925.jpg,152,169,145,158,1
1479505480945265925.jpg,175,189,145,156,1
1479505480945265925.jpg,197,204,145,153,3
1479505480945265925.jpg,259,281,130,156,2
1479505480945265925.jpg,281,294,142,154,1
1479505480945265925.jpg,294,303,146,157,1
1479505480945265925.jpg,296,308,146,158,1
1479505480945265925.jpg,297,310,146,158,1
1479505480945265925.jpg,303,324,146,160,1
1479505481446710630.jpg,47,99,138,168,1
1479505481446710630.jpg,104,131,144,162,1
1479505481446710630.jpg,125,141,144,159,1
1479505481446710630.jpg,142,163,143,156,1
1479505481446710630.jpg,169,185,143,153,1
1479505481446710630.jpg,260,280,128,153,2
1479505481446710630.jpg,284,297,140,152,1
1479505481446710630.jpg,299,310,143,155,1
1479505481446710630.jpg,304,317,144,157,1
1479505481446710630.jpg,310,334,143,159,1
1479505482429054875.jpg,0,18,129,170,1
1479505482429054875.jpg,40,81,141,164,1
1479505482429054875.jpg,75,101,140,161,1
1479505482429054875.jpg,111,136,139,156,1
1479505482429054875.jpg,150,168,140,152,1
1479505482429054875.jpg,257,277,126,152,2
1479505482429054875.jpg,283,301,138,152,1
1479505482429054875.jpg,307,323,142,157,1
1479505482429054875.jpg,315,335,143,160,1
1479505482429054875.jpg,327,361,143,163,1
1479505482947399224.jpg,0,47,141,169,1
1479505482947399224.jpg,39,78,140,167,1
1479505482947399224.jpg,96,124,140,158,1
1479505482947399224.jpg,141,162,139,155,1
1479505482947399224.jpg,191,200,140,149,3
1479505482947399224.jpg,260,282,126,153,2
1479505482947399224.jpg,288,308,137,154,1
1479505482947399224.jpg,317,335,140,161,1
1479505482947399224.jpg,327,353,140,165,1
1479505482947399224.jpg,343,390,141,169,1
1479505483947297825.jpg,33,82,144,168,1
1479505483947297825.jpg,114,145,144,158,1
1479505483947297825.jpg,264,287,124,154,2
1479505483947297825.jpg,297,322,136,156,1
1479505483947297825.jpg,349,386,140,168,1
1479505483947297825.jpg,371,424,141,170,1
1479505483947297825.jpg,406,479,138,181,1
1479505484945113896.jpg,76,115,142,162,1
1479505484945113896.jpg,164,177,141,154,3
1479505484945113896.jpg,187,198,136,152,3
1479505484945113896.jpg,268,291,121,152,2
1479505484945113896.jpg,307,342,132,157,1
1479505484945113896.jpg,339,360,133,144,1
1479505484945113896.jpg,411,479,134,180,1
1479505485445392458.jpg,49,95,140,167,1
1479505485445392458.jpg,170,180,140,151,1
1479505485445392458.jpg,183,198,137,151,3
1479505485445392458.jpg,268,295,119,155,2
1479505485445392458.jpg,313,354,131,159,1
1479505485445392458.jpg,352,369,134,145,1
1479505486445666144.jpg,3,38,144,176,1
1479505486445666144.jpg,153,162,142,158,3
1479505486445666144.jpg,156,169,143,156,1
1479505486445666144.jpg,175,184,144,153,1
1479505486445666144.jpg,182,191,140,156,3
1479505486445666144.jpg,201,213,141,153,1
1479505486445666144.jpg,256,265,142,151,1
1479505486445666144.jpg,266,276,143,152,1
1479505486445666144.jpg,271,302,119,160,2
1479505486445666144.jpg,334,393,133,170,1
1479505487445251886.jpg,146,158,139,150,1
1479505487445251886.jpg,148,158,138,154,3
1479505487445251886.jpg,164,179,139,148,1
1479505487445251886.jpg,193,208,135,149,1
1479505487445251886.jpg,255,265,136,145,1
1479505487445251886.jpg,267,277,138,148,1
1479505487445251886.jpg,279,316,109,159,2
1479505487445251886.jpg,373,475,120,179,1
1479505487945299224.jpg,141,155,139,150,1
1479505487945299224.jpg,147,156,137,154,3
1479505487945299224.jpg,163,172,139,148,1
1479505487945299224.jpg,184,195,133,156,3
1479505487945299224.jpg,188,205,135,150,1
1479505487945299224.jpg,192,202,140,154,3
1479505487945299224.jpg,255,264,135,145,1
1479505487945299224.jpg,268,277,138,147,1
1479505487945299224.jpg,282,324,104,160,2
1479505487945299224.jpg,395,432,128,156,1
1479505487945299224.jpg,408,479,116,189,1
1479505488445302936.jpg,133,148,138,151,1
1479505488445302936.jpg,147,156,135,155,3
1479505488445302936.jpg,187,203,133,147,1
1479505488445302936.jpg,188,198,132,156,3
1479505488445302936.jpg,197,206,141,154,3
1479505488445302936.jpg,256,266,135,145,1
1479505488445302936.jpg,269,279,138,147,1
1479505488445302936.jpg,289,336,100,163,2
1479505488445302936.jpg,417,477,127,162,1
1479505488445302936.jpg,460,479,132,194,1
1479505488945428560.jpg,132,149,139,153,1
1479505488945428560.jpg,152,161,138,159,3
1479505488945428560.jpg,167,174,140,150,1
1479505488945428560.jpg,187,204,135,152,1
1479505488945428560.jpg,197,206,134,158,3
1479505488945428560.jpg,210,220,139,158,3
1479505488945428560.jpg,224,232,137,144,1
1479505488945428560.jpg,260,272,137,147,1
1479505488945428560.jpg,274,287,139,149,1
1479505488945428560.jpg,291,302,136,148,1
1479505488945428560.jpg,296,357,99,164,2
1479505488945428560.jpg,449,479,129,162,1
1479505489926602955.jpg,129,152,141,159,1
1479505489926602955.jpg,162,178,138,168,3
1479505489926602955.jpg,190,213,139,158,1
1479505489926602955.jpg,218,236,137,165,3
1479505489926602955.jpg,234,244,145,165,3
1479505489926602955.jpg,241,251,139,149,1
1479505489926602955.jpg,272,282,141,151,1
1479505489926602955.jpg,288,301,142,154,1
1479505489926602955.jpg,304,316,140,152,1
1479505489926602955.jpg,322,413,86,179,2
1479505490445491209.jpg,129,146,142,159,1
1479505490445491209.jpg,174,187,141,168,3
1479505490445491209.jpg,191,214,139,157,1
1479505490445491209.jpg,223,232,142,151,1
1479505490445491209.jpg,232,245,137,166,3
1479505490445491209.jpg,252,259,147,168,3
1479505490445491209.jpg,277,287,140,150,1
1479505490445491209.jpg,292,307,143,154,1
1479505490445491209.jpg,310,323,140,151,1
1479505490445491209.jpg,344,452,77,181,2
1479505490951485116.jpg,132,147,139,158,1
1479505490951485116.jpg,164,179,144,154,1
1479505490951485116.jpg,177,192,140,173,3
1479505490951485116.jpg,190,215,137,157,1
1479505490951485116.jpg,223,234,142,150,1
1479505490951485116.jpg,240,247,136,143,2
1479505490951485116.jpg,247,263,136,171,3
1479505490951485116.jpg,267,277,145,169,3
1479505490951485116.jpg,279,292,139,149,1
1479505490951485116.jpg,296,310,142,152,1
1479505490951485116.jpg,314,335,138,150,1
1479505490951485116.jpg,360,478,58,190,2
1479505491945469688.jpg,113,135,140,160,1
1479505491945469688.jpg,155,172,142,154,1
1479505491945469688.jpg,171,186,141,156,1
1479505491945469688.jpg,179,208,135,158,1
1479505491945469688.jpg,192,219,132,180,3
1479505491945469688.jpg,217,228,140,149,1
1479505491945469688.jpg,277,296,130,176,3
1479505491945469688.jpg,291,300,145,173,3
1479505491945469688.jpg,301,315,143,174,3
1479505491945469688.jpg,317,339,136,150,1
1479505491945469688.jpg,408,479,23,211,2
1479505492951529628.jpg,98,128,139,164,1
1479505492951529628.jpg,154,178,142,161,1
1479505492951529628.jpg,174,209,136,162,1
1479505492951529628.jpg,204,213,140,149,1
1479505492951529628.jpg,213,228,141,152,1
1479505492951529628.jpg,232,251,133,189,3
1479505492951529628.jpg,277,286,136,149,1
1479505492951529628.jpg,283,294,137,150,1
1479505492951529628.jpg,304,322,140,154,1
1479505492951529628.jpg,324,352,136,151,1
1479505492951529628.jpg,330,358,127,183,3
1479505492951529628.jpg,350,369,149,181,3
1479505492951529628.jpg,369,382,147,184,3
1479505493945637603.jpg,81,116,140,165,1
1479505493945637603.jpg,130,165,143,164,1
1479505493945637603.jpg,166,202,136,164,1
1479505493945637603.jpg,206,222,143,154,1
1479505493945637603.jpg,277,285,139,149,1
1479505493945637603.jpg,282,294,139,150,1
1479505493945637603.jpg,287,315,133,205,3
1479505493945637603.jpg,305,325,142,155,1
1479505493945637603.jpg,327,358,137,151,1
1479505493945637603.jpg,403,445,126,196,3
1479505493945637603.jpg,437,453,162,195,3
1479505493945637603.jpg,454,479,149,198,3
1479505494446803822.jpg,71,110,140,166,1
1479505494446803822.jpg,118,157,141,166,1
1479505494446803822.jpg,150,162,141,154,1
1479505494446803822.jpg,161,199,134,162,1
1479505494446803822.jpg,196,205,139,150,1
1479505494446803822.jpg,202,220,141,154,1
1479505494446803822.jpg,236,244,135,143,2
1479505494446803822.jpg,275,286,139,148,1
1479505494446803822.jpg,282,294,138,150,1
1479505494446803822.jpg,304,327,140,155,1
1479505494446803822.jpg,327,342,135,151,1
1479505494446803822.jpg,331,372,130,214,3
1479505494446803822.jpg,451,479,121,203,3
1479505495445764625.jpg,61,102,139,163,1
1479505495445764625.jpg,102,144,140,167,1
1479505495445764625.jpg,140,154,142,154,1
1479505495445764625.jpg,152,198,133,164,1
1479505495445764625.jpg,195,216,141,153,1
1479505495445764625.jpg,216,226,138,148,1
1479505495445764625.jpg,234,243,134,143,2
1479505495445764625.jpg,281,295,136,149,1
1479505495445764625.jpg,306,328,139,154,1
1479505495445764625.jpg,329,362,133,153,1
1479505495445764625.jpg,448,478,139,239,3
1479505495947024577.jpg,59,96,137,168,1
1479505495947024577.jpg,95,138,140,171,1
1479505495947024577.jpg,135,154,142,154,1
1479505495947024577.jpg,150,196,131,164,1
1479505495947024577.jpg,190,213,139,157,1
1479505495947024577.jpg,214,224,139,148,1
1479505495947024577.jpg,232,242,134,143,2
1479505495947024577.jpg,280,295,136,149,1
1479505495947024577.jpg,306,330,140,155,1
1479505495947024577.jpg,329,365,134,150,1
1479505496927634521.jpg,52,95,137,166,1
1479505496927634521.jpg,90,139,141,169,1
1479505496927634521.jpg,135,151,142,155,1
1479505496927634521.jpg,147,193,133,168,1
1479505496927634521.jpg,190,208,141,156,1
1479505496927634521.jpg,208,220,139,148,1
1479505496927634521.jpg,221,228,138,146,1
1479505496927634521.jpg,232,241,133,144,2
1479505496927634521.jpg,274,284,137,148,1
1479505496927634521.jpg,280,294,137,149,1
1479505496927634521.jpg,307,329,139,155,1
1479505496927634521.jpg,328,365,135,151,1
1479505497437015551.jpg,53,94,138,168,1
1479505497437015551.jpg,90,138,142,169,1
1479505497437015551.jpg,133,152,142,159,1
1479505497437015551.jpg,148,192,134,168,1
1479505497437015551.jpg,189,208,142,161,1
1479505497437015551.jpg,208,219,141,151,1
1479505497437015551.jpg,232,242,135,145,2
1479505497437015551.jpg,275,284,139,149,1
1479505497437015551.jpg,280,294,139,150,1
1479505497437015551.jpg,306,330,141,156,1
1479505497437015551.jpg,329,362,136,153,1
1479505497948678839.jpg,53,94,137,169,1
1479505497948678839.jpg,90,139,142,171,1
1479505497948678839.jpg,135,151,144,156,1
1479505497948678839.jpg,148,192,135,167,1
1479505497948678839.jpg,190,205,142,159,1
1479505497948678839.jpg,205,215,141,150,1
1479505497948678839.jpg,232,242,135,145,2
1479505497948678839.jpg,276,285,138,149,1
1479505497948678839.jpg,281,293,139,150,1
1479505497948678839.jpg,306,329,141,157,1
1479505497948678839.jpg,330,361,137,153,1
1479505498448749265.jpg,54,94,139,167,1
1479505498448749265.jpg,90,137,143,170,1
1479505498448749265.jpg,129,153,144,157,1
1479505498448749265.jpg,147,191,135,166,1
1479505498448749265.jpg,190,204,143,160,1
1479505498448749265.jpg,203,214,142,151,1
1479505498448749265.jpg,217,224,140,148,1
1479505498448749265.jpg,232,242,134,145,2
1479505498448749265.jpg,275,285,138,148,1
1479505498448749265.jpg,280,297,137,151,1
1479505498448749265.jpg,306,328,142,157,1
1479505498448749265.jpg,329,365,137,152,1
1479505498949257496.jpg,52,94,138,170,1
1479505498949257496.jpg,90,138,144,170,1
1479505498949257496.jpg,134,151,144,157,1
1479505498949257496.jpg,146,194,134,168,1
1479505498949257496.jpg,188,204,142,161,1
1479505498949257496.jpg,198,210,142,152,1
1479505498949257496.jpg,216,224,141,148,1
1479505498949257496.jpg,232,241,136,145,2
1479505498949257496.jpg,273,282,139,149,1
1479505498949257496.jpg,281,294,139,152,1
1479505498949257496.jpg,306,332,141,157,1
1479505498949257496.jpg,329,361,137,153,1
1479505499946277672.jpg,52,94,140,167,1
1479505499946277672.jpg,90,138,142,169,1
1479505499946277672.jpg,134,151,144,157,1
1479505499946277672.jpg,147,193,135,168,1
1479505499946277672.jpg,190,202,143,160,1
1479505499946277672.jpg,213,223,140,149,1
1479505499946277672.jpg,231,241,136,146,2
1479505499946277672.jpg,275,284,138,149,1
1479505499946277672.jpg,280,295,140,151,1
1479505499946277672.jpg,306,331,141,157,1
1479505499946277672.jpg,330,370,136,152,1
1479505500945799815.jpg,53,94,138,165,1
1479505500945799815.jpg,91,138,142,170,1
1479505500945799815.jpg,133,152,143,157,1
1479505500945799815.jpg,148,192,135,167,1
1479505500945799815.jpg,190,202,143,161,1
1479505500945799815.jpg,193,203,141,151,1
1479505500945799815.jpg,212,222,141,150,1
1479505500945799815.jpg,231,241,136,145,2
1479505500945799815.jpg,281,294,139,150,1
1479505500945799815.jpg,306,329,142,156,1
1479505500945799815.jpg,331,358,136,152,1
1479505501446312482.jpg,51,95,140,167,1
1479505501446312482.jpg,88,139,142,169,1
1479505501446312482.jpg,135,152,143,158,1
1479505501446312482.jpg,147,194,133,168,1
1479505501446312482.jpg,190,202,143,161,1
1479505501446312482.jpg,211,221,141,150,1
1479505501446312482.jpg,230,240,137,146,2
1479505501446312482.jpg,275,285,138,150,1
1479505501446312482.jpg,281,294,139,151,1
1479505501446312482.jpg,306,329,140,158,1
1479505501446312482.jpg,329,361,135,152,1
1479505501946840573.jpg,52,94,139,168,1
1479505501946840573.jpg,90,138,142,170,1
1479505501946840573.jpg,135,154,143,158,1
1479505501946840573.jpg,146,192,135,168,1
1479505501946840573.jpg,185,201,143,162,1
1479505501946840573.jpg,194,205,141,150,1
1479505501946840573.jpg,210,219,140,150,1
1479505501946840573.jpg,230,240,137,146,2
1479505501946840573.jpg,275,285,139,149,1
1479505501946840573.jpg,280,295,140,151,1
1479505501946840573.jpg,306,329,142,156,1
1479505501946840573.jpg,330,364,137,153,1
1479505502946405456.jpg,53,92,140,171,1
1479505502946405456.jpg,88,138,144,171,1
1479505502946405456.jpg,134,152,143,158,1
1479505502946405456.jpg,147,192,135,168,1
1479505502946405456.jpg,190,202,142,161,1
1479505502946405456.jpg,207,216,142,150,1
1479505502946405456.jpg,229,239,137,147,2
1479505502946405456.jpg,274,284,139,149,1
1479505502946405456.jpg,282,297,140,153,1
1479505502946405456.jpg,306,330,142,158,1
1479505502946405456.jpg,329,367,137,154,1
1479505503446527775.jpg,51,91,142,173,1
1479505503446527775.jpg,83,135,144,176,1
1479505503446527775.jpg,133,148,148,161,1
1479505503446527775.jpg,141,150,150,164,1
1479505503446527775.jpg,145,192,137,173,1
1479505503446527775.jpg,186,201,148,165,1
1479505503446527775.jpg,192,202,145,154,1
1479505503446527775.jpg,205,214,144,154,1
1479505503446527775.jpg,228,238,140,150,2
1479505503446527775.jpg,275,284,141,154,1
1479505503446527775.jpg,280,295,142,154,1
1479505503446527775.jpg,306,330,145,161,1
1479505503446527775.jpg,330,366,140,157,1
1479505503947759920.jpg,45,87,148,176,1
1479505503947759920.jpg,74,128,150,179,1
1479505503947759920.jpg,129,141,151,166,1
1479505503947759920.jpg,135,145,150,168,1
1479505503947759920.jpg,141,187,143,178,1
1479505503947759920.jpg,185,200,151,168,1
1479505503947759920.jpg,192,201,148,159,1
1479505503947759920.jpg,202,212,149,159,1
1479505503947759920.jpg,227,237,144,155,2
1479505503947759920.jpg,275,284,146,158,1
1479505503947759920.jpg,279,295,147,158,1
1479505503947759920.jpg,306,329,149,164,1
1479505503947759920.jpg,331,363,144,161,1
1479505504448563728.jpg,36,80,145,180,1
1479505504448563728.jpg,57,116,150,181,1
1479505504448563728.jpg,127,183,141,179,1
1479505504448563728.jpg,179,195,150,169,1
1479505504448563728.jpg,189,201,149,159,1
1479505504448563728.jpg,197,210,151,160,1
1479505504448563728.jpg,226,237,144,155,2
1479505504448563728.jpg,274,284,147,159,1
1479505504448563728.jpg,280,296,147,160,1
1479505504448563728.jpg,306,334,150,167,1
1479505504448563728.jpg,331,367,146,162,1
1479505505446529693.jpg,0,59,142,192,1
1479505505446529693.jpg,26,59,139,161,1
1479505505446529693.jpg,59,151,130,191,1
1479505505446529693.jpg,150,189,146,170,1
1479505505446529693.jpg,186,202,145,156,1
1479505505446529693.jpg,224,235,139,150,2
1479505505446529693.jpg,274,284,141,153,1
1479505505446529693.jpg,280,295,142,155,1
1479505505446529693.jpg,311,339,145,162,1
1479505505446529693.jpg,335,373,138,157,1
1479505506427672074.jpg,0,20,143,182,1
1479505506427672074.jpg,37,100,146,182,1
1479505506427672074.jpg,102,126,146,165,1
1479505506427672074.jpg,110,167,147,181,1
1479505506427672074.jpg,154,169,147,157,1
1479505506427672074.jpg,166,178,145,155,1
1479505506427672074.jpg,173,191,146,158,1
1479505506427672074.jpg,186,196,145,154,1
1479505506427672074.jpg,222,238,139,152,2
1479505506427672074.jpg,276,286,143,153,1
1479505506427672074.jpg,283,300,141,156,1
1479505506427672074.jpg,320,354,144,164,1
1479505506427672074.jpg,349,389,138,159,1
1479505506946860647.jpg,0,58,147,195,1
1479505506946860647.jpg,57,144,147,195,1
1479505506946860647.jpg,146,167,147,160,1
1479505506946860647.jpg,167,186,147,162,1
1479505506946860647.jpg,225,240,139,153,2
1479505506946860647.jpg,278,289,142,154,1
1479505506946860647.jpg,285,304,142,157,1
1479505506946860647.jpg,328,364,144,167,1
1479505506946860647.jpg,358,403,137,161,1
1479505507446922756.jpg,0,82,147,234,1
1479505507446922756.jpg,77,113,149,170,1
1479505507446922756.jpg,147,160,148,161,1
1479505507446922756.jpg,154,178,146,164,1
1479505507446922756.jpg,179,188,147,157,1
1479505507446922756.jpg,184,193,147,156,1
1479505507446922756.jpg,208,215,146,153,1
1479505507446922756.jpg,227,247,141,153,2
1479505507446922756.jpg,282,291,144,157,1
1479505507446922756.jpg,289,307,143,160,1
1479505507446922756.jpg,337,380,145,170,1
1479505507446922756.jpg,371,418,141,163,1
1479505508443473881.jpg,36,82,149,170,1
1479505508443473881.jpg,113,151,146,172,1
1479505508443473881.jpg,152,169,146,159,1
1479505508443473881.jpg,171,184,147,157,1
1479505508443473881.jpg,178,189,146,155,1
